SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
전북,해망굴,군산시,해망동,1.0,45.0,4.0,0.0,0.0,3.5
전북,군산공설시장,군산시,신영동,4.0,45.0,3.0,0.0,1.5,3.0
광주,광주기아챔피언스필드,북구,임동,5.0,225.0,5.0,0.0,0.0,5.0
충남,각원사,천안시,동남구,2.0,45.0,5.0,0.0,0.5,5.0
광주,광주양동전통시장,서구,양동,4.0,45.0,4.0,0.0,1.0,4.0
충남,상록리조트 상록랜드,천안시,동남구,6.0,210.0,4.0,1.0,3.0,4.0
충남,보령중앙시장,보령시,대천동,4.0,60.0,3.5,0.0,1.0,3.5
충북,보은 삼년산성,보은군,보은읍,2.0,60.0,4.0,0.0,1.3333333333333333,3.6666666666666665
전남,오동도유람선,여수시,수정동,5.0,60.0,4.0,0.0,11.0,3.5
충남,기지포해수욕장,태안군,안면읍,1.0,45.0,4.0,0.0,1.5,4.0
충남,화이트블럭 천안창작촌,천안시,동남구,3.0,300.0,3.0,1.0,0.0,4.0
충북,고운골남한강갈대숲,단양군,가곡면,7.0,45.0,2.5,0.0,2.0,2.5
충북,국립현대미술관 청주,청주시,청원구,3.0,90.0,4.0,0.0,1.2,4.2
충북,하늘다리,진천군,초평면,1.0,30.0,5.0,0.5,2.5,5.0
전북,국립공원공단 내장산생태탐방원,정읍시,쌍암동,1.0,120.0,4.5,0.0,0.0,4.5
전북,강천산군립공원,순창군,팔덕면,1.0,90.0,4.0,0.5,4.0,4.5
