TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
a_a008173,DMYK,서울,종로구,숭인동,24.0,4.0,4.0,4.0,420.0,0,a008173,1,남,30,4,1,1,1,7,1,1,7,1,7.0,3,0
a_a001129,스탠포드호텔 명동,서울,중구,남대문로2가,24.0,4.0,4.0,4.0,150.0,0,a001129,22,여,30,4,3,3,5,2,3,2,2,6,2.0,2,1
a_a001129,스탠포드호텔 명동,서울,중구,남대문로2가,24.0,4.0,4.0,4.0,90.0,0,a001129,22,여,30,4,3,3,5,2,3,2,2,6,2.0,2,1
a_a006101,소피텔 앰배서더 서울,서울,송파구,신천동,24.0,5.0,5.0,5.0,210.0,0,a006101,23,남,30,6,2,1,2,3,3,3,3,2,3.0,2,1
a_a006101,소피텔 앰배서더 서울,서울,송파구,신천동,24.0,5.0,5.0,5.0,30.0,1,a006101,23,남,30,6,2,1,2,3,3,3,3,2,3.0,2,1
a_a000637,밀레니엄힐튼 서울,서울,중구,남대문로5가,24.0,5.0,5.0,5.0,390.0,0,a000637,23,남,30,6,1,1,6,1,2,2,2,5,2.0,1,2
a_a000637,밀레니엄힐튼 서울,서울,중구,남대문로5가,24.0,5.0,5.0,5.0,900.0,0,a000637,23,남,30,6,1,1,6,1,2,2,2,5,2.0,1,2
a_a000277,월하여관,서울,종로구,와룡동,24.0,5.0,5.0,5.0,180.0,0,a000277,22,여,20,4,4,7,1,5,6,1,6,7,1.0,3,1
a_a000428,안다즈 서울강남,서울,강남구,신사동,24.0,5.0,5.0,5.0,120.0,1,a000428,23,남,30,9,6,7,6,3,6,6,7,4,2.0,1,3
a_a000428,안다즈 서울강남,서울,강남구,신사동,24.0,5.0,5.0,5.0,60.0,0,a000428,23,남,30,9,6,7,6,3,6,6,7,4,2.0,1,3
a_a000428,안다즈 서울강남,서울,강남구,신사동,24.0,5.0,5.0,5.0,60.0,0,a000428,23,남,30,9,6,7,6,3,6,6,7,4,2.0,1,3
a_a010475,베스트웨스턴 하버파크호텔,인천,중구,항동3가,24.0,5.0,5.0,5.0,30.0,0,a010475,1,여,30,5,2,2,2,3,6,2,7,2,1.0,4,1
a_a010475,베스트웨스턴 하버파크호텔,인천,중구,항동3가,24.0,5.0,5.0,5.0,120.0,0,a010475,1,여,30,5,2,2,2,3,6,2,7,2,1.0,4,1
a_a002979,아리랑힐호텔 동대문,서울,성북구,동선동4가,24.0,5.0,5.0,5.0,660.0,1,a002979,1,여,30,3,5,1,3,4,2,6,1,2,1.0,1,1
a_a002979,아리랑힐호텔 동대문,서울,성북구,동선동4가,24.0,5.0,5.0,5.0,330.0,1,a002979,1,여,30,3,5,1,3,4,2,6,1,2,1.0,1,1
a_a001264,안다즈 서울강남,서울,강남구,신사동,24.0,5.0,5.0,5.0,210.0,1,a001264,23,남,30,5,6,4,3,3,5,5,3,3,2.0,2,1
a_a001264,안다즈 서울강남,서울,강남구,신사동,24.0,4.0,4.0,4.0,120.0,1,a001264,23,남,30,5,6,4,3,3,5,5,3,3,2.0,2,1
a_a000780,테이크호텔,경기,광명시,일직동,24.0,5.0,5.0,5.0,240.0,1,a000780,23,남,20,2,7,1,5,1,1,5,1,4,3.0,2,2
a_a000780,테이크호텔,경기,광명시,일직동,24.0,1.0,5.0,5.0,60.0,1,a000780,23,남,20,2,7,1,5,1,1,5,1,4,3.0,2,2
a_a000342,로제펜션,경기,가평군,가평읍,24.0,5.0,5.0,5.0,1170.0,0,a000342,28,여,30,3,2,3,1,5,2,2,6,2,1.0,2,1
a_a000342,로제펜션,경기,가평군,가평읍,24.0,5.0,4.0,4.0,480.0,0,a000342,28,여,30,3,2,3,1,5,2,2,6,2,1.0,2,1
a_a001927,레스케이프호텔,서울,중구,회현동1가,24.0,5.0,4.0,4.0,240.0,0,a001927,4,여,20,1,5,7,2,4,3,4,7,2,8.0,5,1
a_a001927,레스케이프호텔,서울,중구,회현동1가,24.0,4.0,4.0,4.0,120.0,0,a001927,4,여,20,1,5,7,2,4,3,4,7,2,8.0,5,1
a_a002219,서울앤호텔 동대문,서울,종로구,숭인동,24.0,3.0,2.0,2.0,240.0,0,a002219,13,남,40,5,6,5,6,5,6,4,3,3,1.0,1,0
a_a003229,골든튤립에버 용인호텔,경기,용인시,처인구,24.0,4.0,3.0,3.0,120.0,0,a003229,2,남,30,5,2,2,1,1,2,6,2,6,1.0,6,2
a_a001039,지지향게스트하우스,경기,파주시,문발동,24.0,2.0,2.0,2.0,240.0,0,a001039,11,남,30,5,4,2,3,2,1,3,4,5,8.0,4,2
a_a001039,지지향게스트하우스,경기,파주시,문발동,24.0,2.0,2.0,2.0,120.0,0,a001039,11,남,30,5,4,2,3,2,1,3,4,5,8.0,4,2
a_a017256,아리아호텔,서울,강동구,천호동,24.0,4.0,4.0,4.0,60.0,0,a017256,6,남,20,4,2,2,2,5,6,6,7,6,1.0,1,3
a_a001187,토요코인호텔 인천부평점,인천,부평구,부평동,24.0,5.0,5.0,5.0,30.0,0,a001187,6,남,40,9,2,1,4,2,2,4,6,2,2.0,3,0
a_a000655,뉴서울호텔,서울,중구,태평로1가,24.0,3.0,2.0,2.0,300.0,1,a000655,1,여,20,4,3,2,2,4,5,3,6,5,9.0,4,2
a_a000655,뉴서울호텔,서울,중구,태평로1가,24.0,3.0,2.0,3.0,60.0,0,a000655,1,여,20,4,3,2,2,4,5,3,6,5,9.0,4,2
a_a002830,월미도해월관광호텔,인천,중구,북성동1가,24.0,3.0,2.0,2.0,90.0,0,a002830,9,남,30,2,1,1,1,1,4,1,5,4,8.0,2,2
a_a002830,월미도해월관광호텔,인천,중구,북성동1가,24.0,3.0,2.0,2.0,30.0,1,a002830,9,남,30,2,1,1,1,1,4,1,5,4,8.0,2,2
a_a003135,곤지암리조트,경기,광주시,도척면,24.0,5.0,5.0,5.0,30.0,1,a003135,2,여,30,6,3,2,2,3,3,4,5,4,3.0,2,2
a_a001283,나인트리프리미어호텔 서울판교,경기,성남시,수정구,24.0,5.0,5.0,5.0,300.0,0,a001283,21,남,30,5,1,1,3,1,4,6,7,7,5.0,2,0
a_a001283,나인트리프리미어호텔 서울판교,경기,성남시,수정구,24.0,5.0,5.0,5.0,90.0,0,a001283,21,남,30,5,1,1,3,1,4,6,7,7,5.0,2,0
a_a012482,켄싱턴호텔 여의도,서울,영등포구,여의도동,24.0,5.0,4.0,4.0,90.0,0,a012482,1,남,30,5,4,3,2,3,6,3,4,5,4.0,2,0
a_a002530,헤르메스호텔,경기,용인시,처인구,24.0,5.0,5.0,5.0,90.0,0,a002530,2,여,20,1,5,5,4,5,4,4,6,6,1.0,8,1
a_a003399,코트야드 바이 메리어트 수원,경기,수원시,영통구,24.0,5.0,5.0,5.0,180.0,1,a003399,1,여,20,2,4,2,3,2,3,2,5,4,3.0,2,1
a_a003399,코트야드 바이 메리어트 수원,경기,수원시,영통구,24.0,4.0,3.0,3.0,60.0,1,a003399,1,여,20,2,4,2,3,2,3,2,5,4,3.0,2,1
a_a003399,코트야드 바이 메리어트 수원,경기,수원시,영통구,24.0,5.0,3.0,3.0,180.0,1,a003399,1,여,20,2,4,2,3,2,3,2,5,4,3.0,2,1
a_a003399,코트야드 바이 메리어트 수원,경기,수원시,영통구,24.0,4.0,2.0,3.0,120.0,0,a003399,1,여,20,2,4,2,3,2,3,2,5,4,3.0,2,1
a_a000265,소피텔 앰배서더 서울,서울,송파구,신천동,24.0,5.0,5.0,5.0,120.0,1,a000265,23,남,30,5,2,2,3,2,2,4,5,7,9.0,8,1
a_a000265,소피텔 앰배서더 서울,서울,송파구,신천동,24.0,5.0,5.0,5.0,60.0,1,a000265,23,남,30,5,2,2,3,2,2,4,5,7,9.0,8,1
a_a000789,비스타워커힐 서울,서울,광진구,광장동,24.0,5.0,5.0,5.0,510.0,0,a000789,4,여,20,2,4,1,4,1,1,2,7,3,2.0,3,0
a_a001573,호텔도노,경기,수원시,팔달구,24.0,5.0,5.0,5.0,150.0,0,a001573,3,여,30,6,3,2,3,4,2,2,5,7,8.0,2,1
a_a002011,센터마크호텔,서울,종로구,관훈동,24.0,3.0,3.0,3.0,780.0,0,a002011,3,여,30,7,3,3,3,5,5,6,6,3,7.0,5,1
a_a002011,센터마크호텔,서울,종로구,관훈동,24.0,3.0,3.0,3.0,60.0,0,a002011,3,여,30,7,3,3,3,5,5,6,6,3,7.0,5,1
a_a001778,소노휴 양평,경기,양평군,개군면,24.0,4.0,3.0,4.0,540.0,1,a001778,3,남,30,3,2,2,1,3,2,2,2,2,1.0,8,4
a_a003068,신라스테이 천안,충남,천안시,서북구,24.0,5.0,5.0,5.0,60.0,0,a003068,7,남,30,5,4,4,2,4,4,2,5,6,1.0,5,0
a_a011212,퀸타운호텔,경기,고양시,일산동구,24.0,5.0,5.0,5.0,150.0,0,a011212,27,여,30,4,3,2,2,3,5,5,6,6,3.0,6,1
a_a011212,퀸타운호텔,경기,고양시,일산동구,24.0,3.0,3.0,3.0,60.0,0,a011212,27,여,30,4,3,2,2,3,5,5,6,6,3.0,6,1
a_a006054,리버모텔,경기,남양주시,와부읍,24.0,5.0,5.0,5.0,420.0,0,a006054,24,남,20,3,5,1,2,4,5,4,2,3,7.0,6,1
a_a003242,호텔어반,서울,송파구,방이동,24.0,4.0,4.0,4.0,90.0,0,a003242,2,남,20,1,4,2,1,3,6,6,1,7,3.0,1,1
a_a000933,숙소,경기,용인시,기흥구,24.0,3.0,3.0,3.0,480.0,0,a000933,1,남,30,4,4,2,1,3,4,2,2,4,2.0,1,3
a_a000933,숙소,경기,용인시,기흥구,24.0,4.0,3.0,3.0,1080.0,0,a000933,1,남,30,4,4,2,1,3,4,2,2,4,2.0,1,3
a_a011803,클럽케이서울,서울,강남구,삼성동,24.0,5.0,5.0,5.0,60.0,1,a011803,10,남,30,1,7,1,3,7,4,4,6,2,1.0,3,0
a_a011803,클럽케이서울,서울,강남구,삼성동,24.0,5.0,5.0,5.0,210.0,1,a011803,10,남,30,1,7,1,3,7,4,4,6,2,1.0,3,0
a_a003124,킨텍스바이케이트리,경기,고양시,일산서구,24.0,3.0,3.0,3.0,60.0,0,a003124,4,여,20,5,6,5,3,3,5,5,5,5,10.0,2,1
a_a003124,킨텍스바이케이트리,경기,고양시,일산서구,24.0,2.0,2.0,1.0,180.0,0,a003124,4,여,20,5,6,5,3,3,5,5,5,5,10.0,2,1
a_a003124,킨텍스바이케이트리,경기,고양시,일산서구,24.0,3.0,2.0,1.0,240.0,0,a003124,4,여,20,5,6,5,3,3,5,5,5,5,10.0,2,1
a_a000864,자라섬캠핑장,경기,가평군,가평읍,24.0,5.0,5.0,5.0,150.0,0,a000864,1,남,40,9,2,4,2,5,2,3,2,2,7.0,2,1
a_a010287,켄싱턴호텔 여의도,서울,영등포구,여의도동,24.0,5.0,3.0,4.0,90.0,0,a010287,4,여,30,3,4,1,3,3,5,5,5,6,2.0,1,1
a_a010287,켄싱턴호텔 여의도,서울,영등포구,여의도동,24.0,4.0,3.0,3.0,1410.0,0,a010287,4,여,30,3,4,1,3,3,5,5,5,6,2.0,1,1
a_a000136,호텔그레이스리 서울,서울,중구,남대문로4가,24.0,4.0,4.0,4.0,210.0,0,a000136,6,여,20,3,5,3,3,3,4,3,3,2,2.0,1,2
a_a000136,호텔그레이스리 서울,서울,중구,남대문로4가,24.0,4.0,4.0,4.0,60.0,0,a000136,6,여,20,3,5,3,3,3,4,3,3,2,2.0,1,2
a_a002425,스탠포드호텔 서울,서울,마포구,상암동,24.0,5.0,5.0,5.0,120.0,0,a002425,23,여,30,3,4,1,2,4,6,2,3,7,1.0,3,2
a_a002425,스탠포드호텔 서울,서울,마포구,상암동,24.0,4.0,4.0,4.0,90.0,0,a002425,23,여,30,3,4,1,2,4,6,2,3,7,1.0,3,2
a_a001892,노보텔앰배서더 서울동대문호텔&레지던스,서울,중구,을지로6가,24.0,4.0,4.0,4.0,30.0,0,a001892,6,여,30,5,7,1,1,1,1,4,4,3,3.0,3,1
a_a001892,노보텔앰배서더 서울동대문호텔&레지던스,서울,중구,을지로6가,24.0,4.0,5.0,4.0,180.0,0,a001892,6,여,30,5,7,1,1,1,1,4,4,3,3.0,3,1
a_a001892,노보텔앰배서더 서울동대문호텔&레지던스,서울,중구,을지로6가,24.0,5.0,4.0,4.0,180.0,0,a001892,6,여,30,5,7,1,1,1,1,4,4,3,3.0,3,1
a_a014057,골든튤립에버 용인호텔,경기,용인시,처인구,24.0,4.0,4.0,4.0,360.0,0,a014057,2,여,40,5,2,2,2,4,3,4,5,4,1.0,2,3
a_a017844,이비스앰배서더호텔 인사동,서울,종로구,익선동,24.0,5.0,5.0,5.0,480.0,1,a017844,3,여,30,4,4,4,4,4,4,4,4,4,7.0,5,0
a_a000485,그랜드팰리스호텔 인천,인천,남동구,논현동,24.0,4.0,4.0,4.0,270.0,1,a000485,6,여,30,2,4,1,4,6,2,4,3,3,1.0,2,1
a_a000485,그랜드팰리스호텔 인천,인천,남동구,논현동,24.0,4.0,4.0,4.0,420.0,0,a000485,6,여,30,2,4,1,4,6,2,4,3,3,1.0,2,1
a_a001949,노보텔 앰배서더 서울 강남,서울,강남구,역삼동,24.0,4.0,4.0,4.0,120.0,0,a001949,22,여,20,4,4,2,1,2,6,6,6,7,3.0,2,1
a_a001949,노보텔 앰배서더 서울 강남,서울,강남구,역삼동,24.0,5.0,4.0,4.0,180.0,0,a001949,22,여,20,4,4,2,1,2,6,6,6,7,3.0,2,1
a_a001949,AC호텔 바이 메리어트 서울강남,서울,강남구,역삼동,24.0,4.0,3.0,4.0,60.0,0,a001949,22,여,20,4,4,2,1,2,6,6,6,7,3.0,2,1
a_a001352,소피텔 앰배서더 서울,서울,송파구,신천동,24.0,5.0,5.0,5.0,150.0,0,a001352,10,여,20,10,6,2,1,1,1,2,6,7,5.0,6,0
a_a000978,SR디자인호텔,경기,용인시,처인구,24.0,5.0,4.0,5.0,90.0,0,a000978,2,여,20,2,3,2,4,2,1,4,7,4,3.0,3,1
a_a000978,SR디자인호텔,경기,용인시,처인구,24.0,5.0,5.0,5.0,90.0,0,a000978,2,여,20,2,3,2,4,2,1,4,7,4,3.0,3,1
a_a015837,레스케이프호텔,서울,중구,회현동1가,24.0,5.0,5.0,5.0,900.0,0,a015837,1,여,50,4,7,1,1,4,1,3,7,1,7.0,1,2
a_a015837,레스케이프호텔,서울,중구,회현동1가,24.0,5.0,5.0,5.0,30.0,0,a015837,1,여,50,4,7,1,1,4,1,3,7,1,7.0,1,2
a_a015837,호텔더메이,서울,종로구,돈의동,24.0,5.0,5.0,5.0,150.0,0,a015837,1,여,50,4,7,1,1,4,1,3,7,1,7.0,1,2
a_a015837,호텔더메이,서울,종로구,돈의동,24.0,4.0,2.0,2.0,720.0,0,a015837,1,여,50,4,7,1,1,4,1,3,7,1,7.0,1,2
a_a002679,곤지암리조트 East빌리지,경기,광주시,도척면,24.0,5.0,5.0,5.0,150.0,1,a002679,2,여,30,6,5,6,6,5,5,4,4,5,2.0,1,1
a_a010237,롤링힐스호텔,경기,화성시,남양읍,24.0,5.0,5.0,5.0,300.0,1,a010237,23,여,30,4,2,2,2,1,3,6,2,6,3.0,3,2
a_a010237,롤링힐스호텔,경기,화성시,남양읍,24.0,5.0,4.0,5.0,150.0,1,a010237,23,여,30,4,2,2,2,1,3,6,2,6,3.0,3,2
a_a001079,머스트스테이호텔 명동점,서울,중구,남창동,24.0,1.0,2.0,3.0,180.0,0,a001079,3,남,20,2,2,2,2,5,6,3,5,3,1.0,1,0
a_a001079,머스트스테이호텔 명동점,서울,중구,남창동,24.0,1.0,1.0,1.0,210.0,0,a001079,3,남,20,2,2,2,2,5,6,3,5,3,1.0,1,0
a_a002121,페어필드 바이메리어트 서울,서울,영등포구,영등포동1가,24.0,4.0,4.0,4.0,60.0,0,a002121,6,여,20,4,4,3,1,4,4,5,2,4,3.0,2,1
a_a002121,페어필드 바이메리어트 서울,서울,영등포구,영등포동1가,24.0,4.0,4.0,4.0,60.0,1,a002121,6,여,20,4,4,3,1,4,4,5,2,4,3.0,2,1
a_a003390,마리호텔,경기,남양주시,와부읍,24.0,5.0,5.0,5.0,210.0,0,a003390,6,여,20,5,4,1,4,2,4,2,2,3,2.0,3,0
a_a001753,서울올림픽파크텔,서울,송파구,방이동,24.0,5.0,5.0,5.0,180.0,0,a001753,2,남,40,5,1,4,1,3,2,6,3,2,7.0,1,1
a_a003825,소노휴 양평,경기,양평군,개군면,24.0,4.0,4.0,4.0,360.0,0,a003825,22,여,40,1,3,3,3,3,4,3,3,3,1.0,2,2
a_a004862,밀리오레호텔 명동,서울,중구,충무로1가,24.0,4.0,3.0,3.0,30.0,0,a004862,3,남,20,1,2,2,2,2,4,4,6,2,3.0,2,1
a_a000509,소노캄 고양,경기,고양시,일산동구,24.0,4.0,4.0,4.0,270.0,1,a000509,21,남,30,6,4,2,3,3,1,3,3,3,2.0,2,0
a_a000509,소노캄 고양,경기,고양시,일산동구,24.0,5.0,4.0,4.0,60.0,1,a000509,21,남,30,6,4,2,3,3,1,3,3,3,2.0,2,0
a_a000593,풀문호텔,인천,중구,북성동1가,24.0,4.0,5.0,5.0,90.0,0,a000593,2,여,20,4,3,6,1,5,6,6,3,6,2.0,6,1
a_a005568,이비스스타일앰배서더 서울강남,서울,강남구,대치동,24.0,4.0,3.0,3.0,30.0,1,a005568,3,남,30,12,2,5,2,2,4,5,3,5,8.0,2,1
a_a005568,이비스스타일앰배서더 서울강남,서울,강남구,대치동,24.0,4.0,3.0,3.0,30.0,1,a005568,3,남,30,12,2,5,2,2,4,5,3,5,8.0,2,1
a_a000012,해밀호텔,경기,수원시,팔달구,24.0,5.0,5.0,5.0,210.0,0,a000012,3,남,30,5,3,1,1,4,3,4,1,5,8.0,2,0
a_a000012,해밀호텔,경기,수원시,팔달구,24.0,5.0,5.0,5.0,210.0,0,a000012,3,남,30,5,3,1,1,4,3,4,1,5,8.0,2,0
a_a000012,넘버25 수원화성행궁점,경기,수원시,팔달구,24.0,4.0,4.0,4.0,120.0,0,a000012,3,남,30,5,3,1,1,4,3,4,1,5,8.0,2,0
a_a000012,넘버25 수원화성행궁점,경기,수원시,팔달구,24.0,4.0,4.0,4.0,120.0,0,a000012,3,남,30,5,3,1,1,4,3,4,1,5,8.0,2,0
a_a009690,월하여관,서울,종로구,와룡동,24.0,5.0,5.0,5.0,30.0,0,a009690,1,남,30,4,4,2,1,5,5,1,1,1,4.0,6,1
a_a001208,호텔국도,서울,중구,을지로4가,24.0,4.0,4.0,4.0,30.0,1,a001208,3,여,30,5,2,4,5,4,6,4,4,4,1.0,3,2
a_a001208,호텔국도,서울,중구,을지로4가,24.0,4.0,3.0,3.0,30.0,1,a001208,3,여,30,5,2,4,5,4,6,4,4,4,1.0,3,2
a_a000147,호텔그레이스리 서울,서울,중구,남대문로4가,24.0,5.0,5.0,5.0,30.0,0,a000147,26,여,30,4,2,1,6,4,6,3,3,6,1.0,4,1
a_a000796,나인트리프리미어호텔 명동2,서울,중구,초동,24.0,4.0,4.0,4.0,30.0,0,a000796,6,여,20,2,3,2,5,2,3,2,6,3,1.0,1,1
a_a000796,나인트리프리미어호텔 명동2,서울,중구,초동,24.0,4.0,4.0,4.0,90.0,0,a000796,6,여,20,2,3,2,5,2,3,2,6,3,1.0,1,1
a_a014770,송도센트럴파크호텔,인천,연수구,송도동,24.0,4.0,3.0,3.0,180.0,1,a014770,21,여,40,2,4,3,2,2,2,4,4,4,4.0,1,1
a_a014770,송도센트럴파크호텔,인천,연수구,송도동,24.0,3.0,2.0,2.0,120.0,0,a014770,21,여,40,2,4,3,2,2,2,4,4,4,4.0,1,1
a_a011104,호텔M스토리,경기,수원시,팔달구,24.0,3.0,2.0,2.0,60.0,0,a011104,3,남,40,7,1,1,1,5,5,1,2,7,3.0,2,1
a_a010954,JK블라썸호텔,서울,강서구,염창동,24.0,4.0,4.0,3.0,240.0,0,a010954,6,여,20,3,6,2,1,1,7,2,2,6,7.0,1,1
a_a004075,코트야드 바이 메리어트 수원,경기,수원시,영통구,24.0,4.0,4.0,4.0,30.0,1,a004075,3,남,40,9,4,1,2,1,3,4,2,2,8.0,6,1
a_a004075,코트야드 바이 메리어트 수원,경기,수원시,영통구,24.0,5.0,4.0,4.0,120.0,1,a004075,3,남,40,9,4,1,2,1,3,4,2,2,8.0,6,1
a_a000990,소테츠프레사 인서울명동,서울,중구,명동2가,24.0,5.0,5.0,5.0,150.0,1,a000990,6,남,30,1,1,1,1,3,2,2,1,2,3.0,1,1
a_a000990,소테츠프레사 인서울명동,서울,중구,명동2가,24.0,5.0,5.0,5.0,180.0,1,a000990,6,남,30,1,1,1,1,3,2,2,1,2,3.0,1,1
a_a000990,소테츠프레사 인서울명동,서울,중구,명동2가,24.0,5.0,5.0,5.0,180.0,0,a000990,6,남,30,1,1,1,1,3,2,2,1,2,3.0,1,1
a_a002260,뉴서울호텔,서울,중구,태평로1가,24.0,3.0,4.0,4.0,30.0,0,a002260,6,여,30,4,2,3,3,2,4,3,3,6,1.0,5,1
a_a003525,레스케이프호텔,서울,중구,회현동1가,24.0,5.0,5.0,5.0,30.0,0,a003525,23,남,20,5,5,5,3,4,2,3,5,4,1.0,3,1
a_a003525,레스케이프호텔,서울,중구,회현동1가,24.0,5.0,4.0,5.0,240.0,0,a003525,23,남,20,5,5,5,3,4,2,3,5,4,1.0,3,1
a_a000448,그랜드하얏트서울,서울,용산구,한남동,24.0,5.0,5.0,5.0,60.0,1,a000448,1,남,30,5,6,2,3,3,3,5,5,3,1.0,3,1
a_a000448,노보텔앰배서더 서울용산,서울,용산구,한강로3가,24.0,5.0,4.0,5.0,360.0,1,a000448,1,남,30,5,6,2,3,3,3,5,5,3,1.0,3,1
a_a000448,그랜드하얏트서울,서울,용산구,한남동,24.0,5.0,5.0,5.0,450.0,0,a000448,1,남,30,5,6,2,3,3,3,5,5,3,1.0,3,1
d_d000959,나인트리프리미어호텔 서울판교,경기,성남시,수정구,24.0,4.0,4.0,4.0,390.0,0,d000959,23,남,40,6,2,4,3,2,5,5,2,4,3.0,2,2
d_d000959,골든튤립에버 용인호텔,경기,용인시,처인구,24.0,3.0,3.0,3.0,120.0,0,d000959,23,남,40,6,2,4,3,2,5,5,2,4,3.0,2,2
a_a000574,노보텔앰배서더 서울용산,서울,용산구,한강로3가,24.0,5.0,5.0,5.0,60.0,1,a000574,9,여,30,6,5,3,2,5,6,6,2,2,7.0,3,1
a_a001546,곤지암리조트,경기,광주시,도척면,24.0,5.0,5.0,5.0,30.0,0,a001546,23,남,20,6,2,1,1,2,2,4,2,6,3.0,2,1
a_a001546,곤지암리조트,경기,광주시,도척면,24.0,5.0,5.0,5.0,150.0,0,a001546,23,남,20,6,2,1,1,2,2,4,2,6,3.0,2,1
a_a000657,웨스틴조선 서울지점,서울,중구,소공동,24.0,5.0,5.0,5.0,30.0,1,a000657,3,여,50,8,4,2,4,1,2,6,5,3,2.0,2,1
a_a000657,웨스틴조선 서울지점,서울,중구,소공동,24.0,1.0,5.0,5.0,60.0,1,a000657,3,여,50,8,4,2,4,1,2,6,5,3,2.0,2,1
a_a000657,웨스틴조선 서울지점,서울,중구,소공동,24.0,5.0,5.0,5.0,180.0,1,a000657,3,여,50,8,4,2,4,1,2,6,5,3,2.0,2,1
a_a009440,하이서울유스호스텔,서울,영등포구,영등포동7가,24.0,4.0,4.0,4.0,420.0,0,a009440,21,여,40,5,4,2,1,3,2,6,6,2,2.0,1,5
a_a004756,HL호텔,서울,송파구,방이동,24.0,5.0,5.0,5.0,60.0,0,a004756,2,남,20,2,7,7,7,3,2,2,6,1,3.0,3,1
a_a000951,PJ호텔,서울,중구,인현동2가,24.0,5.0,5.0,5.0,360.0,1,a000951,6,여,20,2,6,6,4,6,2,5,7,1,5.0,3,0
a_a000951,PJ호텔,서울,중구,인현동2가,24.0,5.0,5.0,5.0,330.0,1,a000951,6,여,20,2,6,6,4,6,2,5,7,1,5.0,3,0
a_a002902,송도센트럴파크호텔,인천,연수구,송도동,24.0,3.0,3.0,3.0,90.0,0,a002902,23,여,40,3,6,2,3,3,6,6,4,7,2.0,4,2
a_a002902,송도센트럴파크호텔,인천,연수구,송도동,24.0,3.0,3.0,3.0,180.0,0,a002902,23,여,40,3,6,2,3,3,6,6,4,7,2.0,4,2
a_a003919,라마다앙코르바이윈덤 김포한강호텔,경기,김포시,고촌읍,24.0,4.0,3.0,3.0,270.0,0,a003919,1,여,20,6,2,1,3,2,2,5,5,1,1.0,1,1
a_a001923,호텔도노,경기,수원시,팔달구,24.0,4.0,4.0,4.0,120.0,1,a001923,12,여,40,4,5,3,2,1,2,5,6,7,8.0,5,0
a_a002018,이비스앰배서더호텔 인사동,서울,종로구,익선동,24.0,4.0,4.0,5.0,30.0,1,a002018,27,남,30,4,2,1,2,2,6,2,7,4,7.0,2,0
a_a000949,센터마크호텔,서울,종로구,관훈동,24.0,4.0,4.0,4.0,90.0,1,a000949,3,여,20,4,3,2,2,2,2,6,6,6,3.0,1,2
a_a000949,센터마크호텔,서울,종로구,관훈동,24.0,5.0,5.0,5.0,30.0,0,a000949,3,여,20,4,3,2,2,2,2,6,6,6,3.0,1,2
a_a001103,신라스테이 서초,서울,서초구,서초동,24.0,4.0,4.0,4.0,30.0,0,a001103,28,남,20,4,5,5,3,3,6,5,3,6,1.0,4,0
a_a001103,신라스테이 서초,서울,서초구,서초동,24.0,4.0,4.0,4.0,30.0,1,a001103,28,남,20,4,5,5,3,3,6,5,3,6,1.0,4,0
a_a001103,신라스테이 서초,서울,서초구,서초동,24.0,3.0,3.0,3.0,60.0,0,a001103,28,남,20,4,5,5,3,3,6,5,3,6,1.0,4,0
a_a001103,신라스테이 서초,서울,서초구,서초동,24.0,3.0,3.0,3.0,30.0,1,a001103,28,남,20,4,5,5,3,3,6,5,3,6,1.0,4,0
a_a001103,신라스테이 서초,서울,서초구,서초동,24.0,3.0,3.0,3.0,120.0,1,a001103,28,남,20,4,5,5,3,3,6,5,3,6,1.0,4,0
a_a017837,라마다 서울동대문,서울,중구,을지로5가,24.0,5.0,5.0,5.0,60.0,1,a017837,1,여,20,4,1,1,1,1,7,1,7,7,3.0,2,1
a_a003114,코트야드 바이메리어트 서울 판교,경기,성남시,분당구,24.0,4.0,4.0,4.0,60.0,0,a003114,2,여,20,3,7,2,2,1,4,5,3,5,3.0,1,1
a_a002785,엠앤럭키호텔,서울,종로구,돈의동,24.0,4.0,3.0,3.0,60.0,0,a002785,1,남,20,2,6,1,4,2,2,4,7,7,4.0,1,0
a_a002785,엠앤럭키호텔,서울,종로구,돈의동,24.0,4.0,3.0,3.0,90.0,1,a002785,1,남,20,2,6,1,4,2,2,4,7,7,4.0,1,0
a_a002785,엠앤럭키호텔,서울,종로구,돈의동,24.0,4.0,3.0,3.0,90.0,1,a002785,1,남,20,2,6,1,4,2,2,4,7,7,4.0,1,0
a_a005989,토요코인호텔 영등포점,서울,영등포구,영등포동1가,24.0,5.0,5.0,5.0,60.0,0,a005989,4,남,20,3,4,1,1,3,3,4,5,5,7.0,4,3
a_a003837,한화리조트 용인베잔송,경기,용인시,처인구,24.0,4.0,4.0,4.0,240.0,0,a003837,24,여,30,3,4,3,2,1,4,4,2,4,2.0,1,2
